,ISIN_code,instrument_key,timestamp,open,high,low,close,volume,open_interest
16,INE423A01024,NSE_EQ|INE423A01024,2024-10-10,3140.0,3211.0,3056.1,3174.2,2905725.0,0.0
17,INE423A01024,NSE_EQ|INE423A01024,2024-10-09,3175.0,3179.95,3134.4,3153.75,897335.0,0.0
18,INE423A01024,NSE_EQ|INE423A01024,2024-10-08,3018.5,3170.0,2994.85,3160.7,1776511.0,0.0
19,INE423A01024,NSE_EQ|INE423A01024,2024-10-07,3110.65,3128.5,2980.45,3018.0,1743454.0,0.0
20,INE423A01024,NSE_EQ|INE423A01024,2024-10-04,3119.9,3149.5,3070.0,3110.65,987583.0,0.0
21,INE423A01024,NSE_EQ|INE423A01024,2024-10-03,3150.0,3196.35,3084.1,3116.0,1309703.0,0.0
22,INE742F01042,NSE_EQ|INE742F01042,2024-11-01,1386.5,1397.95,1378.4,1394.4,243881.0,0.0
23,INE742F01042,NSE_EQ|INE742F01042,2024-10-31,1407.95,1408.0,1372.1,1375.95,1891761.0,0.0
24,INE742F01042,NSE_EQ|INE742F01042,2024-10-30,1379.95,1414.9,1358.05,1396.2,2526884.0,0.0
25,INE742F01042,NSE_EQ|INE742F01042,2024-10-29,1364.7,1377.45,1322.0,1372.7,3790528.0,0.0
26,INE742F01042,NSE_EQ|INE742F01042,2024-10-28,1326.85,1364.1,1303.15,1352.2,2126411.0,0.0
27,INE742F01042,NSE_EQ|INE742F01042,2024-10-25,1360.0,1368.0,1304.15,1318.7,2078274.0,0.0
28,INE742F01042,NSE_EQ|INE742F01042,2024-10-24,1345.0,1359.0,1336.2,1354.4,1115993.0,0.0
29,INE742F01042,NSE_EQ|INE742F01042,2024-10-23,1362.8,1370.8,1335.2,1340.45,1916219.0,0.0
30,INE742F01042,NSE_EQ|INE742F01042,2024-10-22,1374.7,1387.1,1353.9,1362.85,2467299.0,0.0
31,INE742F01042,NSE_EQ|INE742F01042,2024-10-21,1409.9,1412.9,1371.3,1375.5,1644382.0,0.0
32,INE742F01042,NSE_EQ|INE742F01042,2024-10-18,1389.0,1410.55,1376.0,1405.6,1290065.0,0.0
33,INE742F01042,NSE_EQ|INE742F01042,2024-10-17,1403.8,1408.0,1387.55,1394.7,1418861.0,0.0
34,INE742F01042,NSE_EQ|INE742F01042,2024-10-16,1418.0,1418.4,1392.0,1403.8,1450465.0,0.0
35,INE742F01042,NSE_EQ|INE742F01042,2024-10-15,1415.95,1424.7,1407.0,1420.3,1018477.0,0.0
36,INE742F01042,NSE_EQ|INE742F01042,2024-10-14,1418.0,1426.0,1407.15,1410.3,762384.0,0.0
37,INE742F01042,NSE_EQ|INE742F01042,2024-10-11,1415.2,1426.85,1405.2,1408.25,1158809.0,0.0
38,INE742F01042,NSE_EQ|INE742F01042,2024-10-10,1417.0,1430.05,1406.85,1417.2,1628495.0,0.0
39,INE742F01042,NSE_EQ|INE742F01042,2024-10-09,1424.75,1432.95,1404.35,1408.15,1507508.0,0.0
40,INE742F01042,NSE_EQ|INE742F01042,2024-10-08,1342.0,1424.35,1342.0,1418.55,3031170.0,0.0
41,INE742F01042,NSE_EQ|INE742F01042,2024-10-07,1410.0,1423.9,1337.0,1355.2,4531821.0,0.0
42,INE742F01042,NSE_EQ|INE742F01042,2024-10-04,1424.8,1446.4,1404.2,1413.7,2611371.0,0.0
43,INE742F01042,NSE_EQ|INE742F01042,2024-10-03,1452.75,1469.0,1414.2,1425.2,3967953.0,0.0
44,INE437A01024,NSE_EQ|INE437A01024,2024-11-01,7022.7,7046.0,7000.75,7031.95,18769.0,0.0
45,INE437A01024,NSE_EQ|INE437A01024,2024-10-31,6999.9,7050.0,6956.05,7022.7,224153.0,0.0
46,INE437A01024,NSE_EQ|INE437A01024,2024-10-30,6980.6,7035.0,6939.8,6982.5,191699.0,0.0
47,INE437A01024,NSE_EQ|INE437A01024,2024-10-29,6957.9,6997.7,6855.8,6987.45,196146.0,0.0
48,INE437A01024,NSE_EQ|INE437A01024,2024-10-28,6923.0,6970.0,6794.25,6926.3,238427.0,0.0
49,INE437A01024,NSE_EQ|INE437A01024,2024-10-25,6954.15,6981.0,6876.05,6944.85,175261.0,0.0
50,INE437A01024,NSE_EQ|INE437A01024,2024-10-24,6937.25,6978.0,6870.65,6954.15,147408.0,0.0
51,INE437A01024,NSE_EQ|INE437A01024,2024-10-23,6885.0,6958.95,6854.75,6906.75,109466.0,0.0
52,INE437A01024,NSE_EQ|INE437A01024,2024-10-22,7019.95,7037.25,6871.55,6891.95,112233.0,0.0
53,INE437A01024,NSE_EQ|INE437A01024,2024-10-21,6972.25,7032.0,6957.5,6986.4,222611.0,0.0
54,INE437A01024,NSE_EQ|INE437A01024,2024-10-18,6983.3,7041.65,6950.0,6982.9,236651.0,0.0
55,INE437A01024,NSE_EQ|INE437A01024,2024-10-17,7089.0,7102.6,6960.65,6989.3,183572.0,0.0
56,INE437A01024,NSE_EQ|INE437A01024,2024-10-16,7085.1,7135.2,7056.0,7071.3,223419.0,0.0
57,INE437A01024,NSE_EQ|INE437A01024,2024-10-15,7115.0,7150.35,7040.0,7140.15,322659.0,0.0
58,INE437A01024,NSE_EQ|INE437A01024,2024-10-14,6976.85,7101.4,6961.75,7092.6,168515.0,0.0
59,INE437A01024,NSE_EQ|INE437A01024,2024-10-11,6982.0,7018.95,6930.1,6983.4,75315.0,0.0
60,INE437A01024,NSE_EQ|INE437A01024,2024-10-10,7054.95,7055.05,6884.05,6955.05,237853.0,0.0
61,INE437A01024,NSE_EQ|INE437A01024,2024-10-09,6959.0,7070.0,6936.4,7008.9,391824.0,0.0
62,INE437A01024,NSE_EQ|INE437A01024,2024-10-08,6819.0,6940.0,6748.7,6924.3,345891.0,0.0
63,INE437A01024,NSE_EQ|INE437A01024,2024-10-07,6801.0,6857.5,6743.15,6773.15,260810.0,0.0
64,INE437A01024,NSE_EQ|INE437A01024,2024-10-04,6902.1,6958.3,6727.35,6773.6,429272.0,0.0
65,INE437A01024,NSE_EQ|INE437A01024,2024-10-03,7093.35,7200.0,6855.95,6905.95,655420.0,0.0
66,INE021A01026,NSE_EQ|INE021A01026,2024-11-01,2958.0,2965.75,2930.0,2939.85,112249.0,0.0
67,INE021A01026,NSE_EQ|INE021A01026,2024-10-31,2994.2,2996.5,2919.0,2935.65,1031171.0,0.0
68,INE021A01026,NSE_EQ|INE021A01026,2024-10-30,3006.0,3006.0,2963.55,2996.65,812725.0,0.0
69,INE021A01026,NSE_EQ|INE021A01026,2024-10-29,3020.0,3028.0,2941.1,2992.85,613459.0,0.0
70,INE021A01026,NSE_EQ|INE021A01026,2024-10-28,2987.9,3021.7,2963.05,3001.85,504961.0,0.0
71,INE021A01026,NSE_EQ|INE021A01026,2024-10-25,2975.5,3015.55,2952.0,2958.0,1047769.0,0.0
72,INE021A01026,NSE_EQ|INE021A01026,2024-10-24,2989.7,3002.3,2951.0,2972.0,571259.0,0.0
73,INE021A01026,NSE_EQ|INE021A01026,2024-10-23,2999.95,3026.5,2972.05,2989.7,624689.0,0.0
74,INE021A01026,NSE_EQ|INE021A01026,2024-10-22,3054.0,3057.95,2995.25,3006.85,541838.0,0.0
75,INE021A01026,NSE_EQ|INE021A01026,2024-10-21,3007.05,3057.0,3000.55,3049.2,806970.0,0.0
76,INE021A01026,NSE_EQ|INE021A01026,2024-10-18,3057.0,3069.0,2980.6,2992.15,899318.0,0.0
77,INE021A01026,NSE_EQ|INE021A01026,2024-10-17,3082.9,3085.0,3037.0,3055.85,674481.0,0.0
78,INE021A01026,NSE_EQ|INE021A01026,2024-10-16,3088.0,3103.55,3066.1,3082.1,764001.0,0.0
79,INE021A01026,NSE_EQ|INE021A01026,2024-10-15,3075.0,3096.8,3047.65,3067.1,1242322.0,0.0
80,INE021A01026,NSE_EQ|INE021A01026,2024-10-14,3037.0,3055.0,3017.2,3039.15,716011.0,0.0
81,INE021A01026,NSE_EQ|INE021A01026,2024-10-11,3059.2,3064.0,3026.0,3037.2,976017.0,0.0
82,INE021A01026,NSE_EQ|INE021A01026,2024-10-10,3090.05,3095.0,3043.0,3059.1,1161933.0,0.0
83,INE021A01026,NSE_EQ|INE021A01026,2024-10-09,3095.55,3146.7,3071.75,3078.85,1225598.0,0.0
84,INE021A01026,NSE_EQ|INE021A01026,2024-10-08,3058.0,3099.0,3045.65,3088.05,817718.0,0.0
85,INE021A01026,NSE_EQ|INE021A01026,2024-10-07,3075.0,3098.55,3038.0,3062.25,909812.0,0.0
86,INE021A01026,NSE_EQ|INE021A01026,2024-10-04,3135.0,3156.75,3054.55,3072.5,1551818.0,0.0
87,INE021A01026,NSE_EQ|INE021A01026,2024-10-03,3192.3,3225.9,3126.5,3149.3,1741363.0,0.0
88,INE238A01034,NSE_EQ|INE238A01034,2024-11-01,1164.05,1172.5,1164.0,1169.55,460781.0,0.0
89,INE238A01034,NSE_EQ|INE238A01034,2024-10-31,1165.5,1178.0,1153.85,1159.55,8682294.0,0.0
90,INE238A01034,NSE_EQ|INE238A01034,2024-10-30,1178.75,1187.65,1164.3,1170.4,9686560.0,0.0
91,INE238A01034,NSE_EQ|INE238A01034,2024-10-29,1176.4,1191.2,1157.6,1186.85,9908946.0,0.0
92,INE238A01034,NSE_EQ|INE238A01034,2024-10-28,1194.0,1194.0,1167.05,1171.6,8572243.0,0.0
93,INE238A01034,NSE_EQ|INE238A01034,2024-10-25,1187.0,1201.75,1170.0,1189.35,12798716.0,0.0
94,INE238A01034,NSE_EQ|INE238A01034,2024-10-24,1165.0,1175.2,1154.65,1167.35,5046700.0,0.0
95,INE238A01034,NSE_EQ|INE238A01034,2024-10-23,1175.1,1183.15,1158.65,1160.4,6501834.0,0.0
96,INE238A01034,NSE_EQ|INE238A01034,2024-10-22,1194.25,1198.0,1173.35,1175.75,7256246.0,0.0
97,INE238A01034,NSE_EQ|INE238A01034,2024-10-21,1196.85,1214.8,1185.55,1190.3,7456038.0,0.0
98,INE238A01034,NSE_EQ|INE238A01034,2024-10-18,1158.0,1203.85,1156.05,1196.85,20829666.0,0.0
99,INE238A01034,NSE_EQ|INE238A01034,2024-10-17,1151.0,1151.35,1124.0,1131.85,6595231.0,0.0
100,INE238A01034,NSE_EQ|INE238A01034,2024-10-16,1151.0,1162.95,1148.1,1153.2,7739854.0,0.0
101,INE238A01034,NSE_EQ|INE238A01034,2024-10-15,1166.1,1172.0,1149.5,1153.85,8741516.0,0.0
102,INE238A01034,NSE_EQ|INE238A01034,2024-10-14,1171.55,1175.0,1156.6,1164.35,9765296.0,0.0
103,INE238A01034,NSE_EQ|INE238A01034,2024-10-11,1182.5,1188.2,1166.0,1172.45,4754158.0,0.0
104,INE238A01034,NSE_EQ|INE238A01034,2024-10-10,1177.0,1191.0,1175.05,1184.25,6806243.0,0.0
105,INE238A01034,NSE_EQ|INE238A01034,2024-10-09,1154.0,1185.0,1154.0,1170.15,9807734.0,0.0
106,INE238A01034,NSE_EQ|INE238A01034,2024-10-08,1153.0,1168.35,1142.5,1153.3,8464570.0,0.0
107,INE238A01034,NSE_EQ|INE238A01034,2024-10-07,1182.95,1184.85,1130.9,1145.7,20047013.0,0.0
108,INE238A01034,NSE_EQ|INE238A01034,2024-10-04,1175.5,1202.8,1174.0,1178.4,13064515.0,0.0
109,INE238A01034,NSE_EQ|INE238A01034,2024-10-03,1207.5,1219.15,1173.1,1175.7,17300892.0,0.0
